version	book	chapter	verse	clause_atom	is_shared	is_published	status	keywords	ntext
4b	Daniel	3	6	348	T		!	crossref	[Daniel 3:11~x%~91%](Daniel 3)
4b	Daniel	3	11	370	T		!	crossref	[Daniel 3:6~x%~91%](Daniel 3)
4b	Numeri	3	45	277	T		!	crossref	[Numeri 3:41~100%~x%](Numeri 3)
4b	Jeremia	33	19	3962	T		!	crossref	[Samuel_I 15:10~x%~90%](Samuel_I 15)
4b	Jeremia	33	19	3962	T		!	crossref	[Reges_I 6:11~x%~93%](Reges_I 6)
4b	Jeremia	33	19	3962	T		!	crossref	[Jesaia 38:4~x%~90%](Jesaia 38)
4b	Jeremia	33	19	3962	T		!	crossref	[Jeremia 29:30~100%~100%](Jeremia 29)
4b	Jeremia	33	19	3962	T		!	crossref	[Jeremia 32:6~100%~x%, 26~100%~100%](Jeremia 32)
4b	Jeremia	33	19	3962	T		!	crossref	[Jeremia 33:23~100%~100%](Jeremia 33)
4b	Jeremia	33	19	3962	T		!	crossref	[Jeremia 35:12~100%~100%](Jeremia 35)
4b	Jeremia	33	19	3962	T		!	crossref	[Sacharia 7:8~x%~93%](Sacharia 7)
4b	Jeremia	33	23	3975	T		!	crossref	[Samuel_I 15:10~x%~90%](Samuel_I 15)
4b	Jeremia	33	23	3975	T		!	crossref	[Reges_I 6:11~x%~93%](Reges_I 6)
4b	Jeremia	33	23	3975	T		!	crossref	[Jesaia 38:4~x%~90%](Jesaia 38)
4b	Jeremia	33	23	3975	T		!	crossref	[Jeremia 29:30~100%~100%](Jeremia 29)
4b	Jeremia	33	23	3975	T		!	crossref	[Jeremia 32:6~100%~x%, 26~100%~100%](Jeremia 32)
4b	Jeremia	33	23	3975	T		!	crossref	[Jeremia 33:19~100%~100%](Jeremia 33)
4b	Jeremia	33	23	3975	T		!	crossref	[Jeremia 35:12~100%~100%](Jeremia 35)
4b	Jeremia	33	23	3975	T		!	crossref	[Sacharia 7:8~x%~93%](Sacharia 7)
4b	Ezechiel	33	18	3787	T		!	crossref	[Ezechiel 18:26~89%~x%](Ezechiel 18)
4b	Numeri	14	26	1567	T		!	crossref	[Exodus 7:8~x%~93%](Exodus 7)
4b	Numeri	14	26	1567	T		!	crossref	[Leviticus 11:1~100%~96%](Leviticus 11)
4b	Numeri	14	26	1567	T		!	crossref	[Leviticus 13:1~100%~100%](Leviticus 13)
4b	Numeri	14	26	1567	T		!	crossref	[Leviticus 14:33~100%~100%](Leviticus 14)
4b	Numeri	14	26	1567	T		!	crossref	[Leviticus 15:1~100%~100%](Leviticus 15)
4b	Numeri	14	26	1567	T		!	crossref	[Leviticus 25:1~x%~92%](Leviticus 25)
4b	Numeri	14	26	1567	T		!	crossref	[Numeri 2:1~100%~100%](Numeri 2)
4b	Numeri	14	26	1567	T		!	crossref	[Numeri 4:1~100%~100%, 17~100%~100%](Numeri 4)
4b	Numeri	14	26	1567	T		!	crossref	[Numeri 16:20~100%~100%](Numeri 16)
4b	Numeri	14	26	1567	T		!	crossref	[Numeri 19:1~100%~100%](Numeri 19)
4b	Jeremia	34	12	4048	T		!	crossref	[Jeremia 7:1~x%~93%](Jeremia 7)
4b	Jeremia	34	12	4048	T		!	crossref	[Jeremia 11:1~x%~93%](Jeremia 11)
4b	Jeremia	34	12	4048	T		!	crossref	[Jeremia 18:1~x%~93%](Jeremia 18)
4b	Jeremia	34	12	4048	T		!	crossref	[Jeremia 30:1~x%~93%](Jeremia 30)
4b	Samuel_II	12	30	1325	T		!	crossref	[Chronica_I 20:2~91%~95%](Chronica_I 20)
4b	Exodus	40	31	4421	T		!	crossref	[Exodus 30:19~88%~x%](Exodus 30)
4b	Daniel	4	22	620	T		!	crossref	[Daniel 4:29~86%~x%](Daniel 4)
4b	Genesis	25	33	2601	T		!	crossref	[Genesis 25:31~90%~x%](Genesis 25)
4b	Chronica_II	7	17	619	T		!	crossref	[Reges_I 9:4~88%~x%](Reges_I 9)
4b	Daniel	4	29	654	T		!	crossref	[Daniel 4:22~86%~x%](Daniel 4)
4b	Numeri	15	1	1643	T		!	crossref	[Exodus 6:10~100%~100%](Exodus 6)
4b	Numeri	15	1	1643	T		!	crossref	[Exodus 13:1~100%~100%](Exodus 13)
4b	Numeri	15	1	1643	T		!	crossref	[Exodus 14:1~100%~100%](Exodus 14)
4b	Numeri	15	1	1643	T		!	crossref	[Exodus 16:11~100%~100%](Exodus 16)
4b	Numeri	15	1	1643	T		!	crossref	[Exodus 25:1~100%~100%](Exodus 25)
4b	Numeri	15	1	1643	T		!	crossref	[Exodus 30:11~100%~100%, 17~100%~100%, 22~100%~100%](Exodus 30)
4b	Numeri	15	1	1643	T		!	crossref	[Exodus 31:1~100%~100%, 12~x%~91%](Exodus 31)
4b	Numeri	15	1	1643	T		!	crossref	[Exodus 40:1~100%~100%](Exodus 40)
4b	Numeri	15	1	1643	T		!	crossref	[Leviticus 4:1~100%~100%](Leviticus 4)
4b	Numeri	15	1	1643	T		!	crossref	[Leviticus 5:14~100%~100%, 20~100%~100%](Leviticus 5)
4b	Numeri	15	1	1643	T		!	crossref	[Leviticus 6:1~100%~100%, 12~100%~100%, 17~100%~100%](Leviticus 6)
4b	Numeri	15	1	1643	T		!	crossref	[Leviticus 7:22~100%~100%, 28~100%~100%](Leviticus 7)
4b	Numeri	15	1	1643	T		!	crossref	[Leviticus 8:1~100%~100%](Leviticus 8)
4b	Numeri	15	1	1643	T		!	crossref	[Leviticus 12:1~100%~100%](Leviticus 12)
4b	Numeri	15	1	1643	T		!	crossref	[Leviticus 14:1~100%~100%](Leviticus 14)
4b	Numeri	15	1	1643	T		!	crossref	[Leviticus 17:1~100%~100%](Leviticus 17)
4b	Numeri	15	1	1643	T		!	crossref	[Leviticus 18:1~100%~100%](Leviticus 18)
4b	Numeri	15	1	1643	T		!	crossref	[Leviticus 19:1~100%~100%](Leviticus 19)
4b	Numeri	15	1	1643	T		!	crossref	[Leviticus 20:1~100%~100%](Leviticus 20)
4b	Numeri	15	1	1643	T		!	crossref	[Leviticus 21:16~100%~100%](Leviticus 21)
4b	Numeri	15	1	1643	T		!	crossref	[Leviticus 22:1~100%~100%, 17~100%~100%, 26~100%~100%](Leviticus 22)
4b	Numeri	15	1	1643	T		!	crossref	[Leviticus 23:1~100%~100%, 9~100%~100%, 23~100%~100%, 26~100%~100%, 33~100%~100%](Leviticus 23)
4b	Numeri	15	1	1643	T		!	crossref	[Leviticus 24:1~100%~100%, 13~100%~100%](Leviticus 24)
4b	Numeri	15	1	1643	T		!	crossref	[Leviticus 27:1~100%~100%](Leviticus 27)
4b	Numeri	15	1	1643	T		!	crossref	[Numeri 1:48~100%~100%](Numeri 1)
4b	Numeri	15	1	1643	T		!	crossref	[Numeri 3:5~100%~100%, 11~100%~100%, 44~100%~100%](Numeri 3)
4b	Numeri	15	1	1643	T		!	crossref	[Numeri 4:21~100%~100%](Numeri 4)
4b	Numeri	15	1	1643	T		!	crossref	[Numeri 5:1~100%~100%, 5~100%~100%, 11~100%~100%](Numeri 5)
4b	Numeri	15	1	1643	T		!	crossref	[Numeri 6:1~100%~100%, 22~100%~100%](Numeri 6)
4b	Numeri	15	1	1643	T		!	crossref	[Numeri 7:4~x%~91%](Numeri 7)
4b	Numeri	15	1	1643	T		!	crossref	[Numeri 8:1~100%~100%, 5~100%~100%, 23~100%~100%](Numeri 8)
4b	Numeri	15	1	1643	T		!	crossref	[Numeri 9:9~100%~100%](Numeri 9)
4b	Numeri	15	1	1643	T		!	crossref	[Numeri 10:1~100%~100%](Numeri 10)
4b	Numeri	15	1	1643	T		!	crossref	[Numeri 13:1~100%~100%](Numeri 13)
4b	Numeri	15	1	1643	T		!	crossref	[Numeri 15:17~100%~100%, 37~x%~91%](Numeri 15)
4b	Numeri	15	1	1643	T		!	crossref	[Numeri 16:23~100%~100%](Numeri 16)
4b	Numeri	15	1	1643	T		!	crossref	[Numeri 17:1~100%~100%, 9~100%~100%, 16~100%~100%](Numeri 17)
4b	Numeri	15	1	1643	T		!	crossref	[Numeri 18:25~100%~100%](Numeri 18)
4b	Numeri	15	1	1643	T		!	crossref	[Numeri 20:7~100%~100%](Numeri 20)
4b	Numeri	15	1	1643	T		!	crossref	[Numeri 25:10~100%~100%, 16~100%~100%](Numeri 25)
4b	Numeri	15	1	1643	T		!	crossref	[Numeri 26:52~100%~100%](Numeri 26)
4b	Numeri	15	1	1643	T		!	crossref	[Numeri 27:6~x%~91%, 15~100%~x%](Numeri 27)
4b	Numeri	15	1	1643	T		!	crossref	[Numeri 28:1~100%~100%](Numeri 28)
4b	Numeri	15	1	1643	T		!	crossref	[Numeri 31:1~100%~100%, 25~x%~91%](Numeri 31)
4b	Numeri	15	1	1643	T		!	crossref	[Numeri 34:1~100%~100%, 16~100%~100%](Numeri 34)
4b	Numeri	15	1	1643	T		!	crossref	[Numeri 35:9~100%~100%](Numeri 35)
4b	Jeremia	35	12	4147	T		!	crossref	[Samuel_I 15:10~x%~90%](Samuel_I 15)
4b	Jeremia	35	12	4147	T		!	crossref	[Reges_I 6:11~x%~93%](Reges_I 6)
4b	Jeremia	35	12	4147	T		!	crossref	[Jesaia 38:4~x%~90%](Jesaia 38)
4b	Jeremia	35	12	4147	T		!	crossref	[Jeremia 29:30~100%~100%](Jeremia 29)
4b	Jeremia	35	12	4147	T		!	crossref	[Jeremia 32:6~100%~x%, 26~100%~100%](Jeremia 32)
4b	Jeremia	35	12	4147	T		!	crossref	[Jeremia 33:19~100%~100%, 23~100%~100%](Jeremia 33)
4b	Jeremia	35	12	4147	T		!	crossref	[Sacharia 7:8~x%~93%](Sacharia 7)
4b	Exodus	31	8	3384	T		!	crossref	[Exodus 30:27~88%~x%](Exodus 30)
4b	Ezechiel	33	23	3808	T		!	crossref	[Deuteronomium 2:17~100%~x%](Deuteronomium 2)
4b	Ezechiel	33	23	3808	T		!	crossref	[Reges_I 17:2~100%~100%, 8~100%~100%](Reges_I 17)
4b	Ezechiel	33	23	3808	T		!	crossref	[Jeremia 1:4~100%~100%](Jeremia 1)
4b	Ezechiel	33	23	3808	T		!	crossref	[Jeremia 2:1~100%~100%](Jeremia 2)
4b	Ezechiel	33	23	3808	T		!	crossref	[Jeremia 13:3~x%~91%, 8~100%~100%](Jeremia 13)
4b	Ezechiel	33	23	3808	T		!	crossref	[Jeremia 16:1~100%~100%](Jeremia 16)
4b	Ezechiel	33	23	3808	T		!	crossref	[Jeremia 18:5~100%~100%](Jeremia 18)
4b	Ezechiel	33	23	3808	T		!	crossref	[Jeremia 24:4~100%~100%](Jeremia 24)
4b	Ezechiel	33	23	3808	T		!	crossref	[Ezechiel 6:1~100%~100%](Ezechiel 6)
4b	Ezechiel	33	23	3808	T		!	crossref	[Ezechiel 7:1~100%~100%](Ezechiel 7)
4b	Ezechiel	33	23	3808	T		!	crossref	[Ezechiel 11:14~100%~100%](Ezechiel 11)
4b	Ezechiel	33	23	3808	T		!	crossref	[Ezechiel 12:1~100%~100%, 17~100%~100%, 21~100%~100%, 26~100%~100%](Ezechiel 12)
4b	Ezechiel	33	23	3808	T		!	crossref	[Ezechiel 13:1~100%~100%](Ezechiel 13)
4b	Ezechiel	33	23	3808	T		!	crossref	[Ezechiel 14:2~100%~100%, 12~100%~100%](Ezechiel 14)
4b	Ezechiel	33	23	3808	T		!	crossref	[Ezechiel 15:1~100%~100%](Ezechiel 15)
4b	Ezechiel	33	23	3808	T		!	crossref	[Ezechiel 16:1~100%~100%](Ezechiel 16)
4b	Ezechiel	33	23	3808	T		!	crossref	[Ezechiel 17:1~100%~100%, 11~100%~100%](Ezechiel 17)
4b	Ezechiel	33	23	3808	T		!	crossref	[Ezechiel 18:1~100%~100%](Ezechiel 18)
4b	Ezechiel	33	23	3808	T		!	crossref	[Ezechiel 20:2~100%~100%](Ezechiel 20)
4b	Ezechiel	33	23	3808	T		!	crossref	[Ezechiel 21:1~100%~100%, 6~100%~100%, 13~100%~100%, 23~100%~100%](Ezechiel 21)
4b	Ezechiel	33	23	3808	T		!	crossref	[Ezechiel 22:1~100%~100%, 17~100%~100%, 23~100%~100%](Ezechiel 22)
4b	Ezechiel	33	23	3808	T		!	crossref	[Ezechiel 23:1~100%~100%](Ezechiel 23)
4b	Ezechiel	33	23	3808	T		!	crossref	[Ezechiel 24:15~100%~100%, 20~100%~x%](Ezechiel 24)
4b	Ezechiel	33	23	3808	T		!	crossref	[Ezechiel 25:1~100%~100%](Ezechiel 25)
4b	Ezechiel	33	23	3808	T		!	crossref	[Ezechiel 27:1~100%~100%](Ezechiel 27)
4b	Ezechiel	33	23	3808	T		!	crossref	[Ezechiel 28:1~100%~100%, 11~100%~100%, 20~100%~100%](Ezechiel 28)
4b	Ezechiel	33	23	3808	T		!	crossref	[Ezechiel 30:1~100%~100%](Ezechiel 30)
4b	Ezechiel	33	23	3808	T		!	crossref	[Ezechiel 33:1~100%~100%](Ezechiel 33)
4b	Ezechiel	33	23	3808	T		!	crossref	[Ezechiel 34:1~100%~100%](Ezechiel 34)
4b	Ezechiel	33	23	3808	T		!	crossref	[Ezechiel 35:1~100%~100%](Ezechiel 35)
4b	Ezechiel	33	23	3808	T		!	crossref	[Ezechiel 36:16~100%~100%](Ezechiel 36)
4b	Ezechiel	33	23	3808	T		!	crossref	[Ezechiel 37:15~100%~100%](Ezechiel 37)
4b	Ezechiel	33	23	3808	T		!	crossref	[Ezechiel 38:1~100%~100%](Ezechiel 38)
4b	Ezechiel	33	23	3808	T		!	crossref	[Sacharia 4:8~100%~100%](Sacharia 4)
4b	Ezechiel	33	23	3808	T		!	crossref	[Sacharia 6:9~100%~100%](Sacharia 6)
4b	Ezechiel	33	23	3808	T		!	crossref	[Sacharia 7:4~x%~91%](Sacharia 7)
4b	Ezechiel	33	23	3808	T		!	crossref	[Sacharia 8:1~x%~91%, 18~x%~91%](Sacharia 8)
4b	Leviticus	14	28	1505	T		!	crossref	[Leviticus 14:17~89%~x%](Leviticus 14)
4b	Psalmi	79	4	4081	T		!	crossref	[Psalmi 44:14~x%~93%](Psalmi 44)
4b	Numeri	15	17	1687	T		!	crossref	[Exodus 6:10~100%~100%](Exodus 6)
4b	Numeri	15	17	1687	T		!	crossref	[Exodus 13:1~100%~100%](Exodus 13)
4b	Numeri	15	17	1687	T		!	crossref	[Exodus 14:1~100%~100%](Exodus 14)
4b	Numeri	15	17	1687	T		!	crossref	[Exodus 16:11~100%~100%](Exodus 16)
4b	Numeri	15	17	1687	T		!	crossref	[Exodus 25:1~100%~100%](Exodus 25)
4b	Numeri	15	17	1687	T		!	crossref	[Exodus 30:11~100%~100%, 17~100%~100%, 22~100%~100%](Exodus 30)
4b	Numeri	15	17	1687	T		!	crossref	[Exodus 31:1~100%~100%, 12~x%~91%](Exodus 31)
4b	Numeri	15	17	1687	T		!	crossref	[Exodus 40:1~100%~100%](Exodus 40)
4b	Numeri	15	17	1687	T		!	crossref	[Leviticus 4:1~100%~100%](Leviticus 4)
4b	Numeri	15	17	1687	T		!	crossref	[Leviticus 5:14~100%~100%, 20~100%~100%](Leviticus 5)
4b	Numeri	15	17	1687	T		!	crossref	[Leviticus 6:1~100%~100%, 12~100%~100%, 17~100%~100%](Leviticus 6)
4b	Numeri	15	17	1687	T		!	crossref	[Leviticus 7:22~100%~100%, 28~100%~100%](Leviticus 7)
4b	Numeri	15	17	1687	T		!	crossref	[Leviticus 8:1~100%~100%](Leviticus 8)
4b	Numeri	15	17	1687	T		!	crossref	[Leviticus 12:1~100%~100%](Leviticus 12)
4b	Numeri	15	17	1687	T		!	crossref	[Leviticus 14:1~100%~100%](Leviticus 14)
4b	Numeri	15	17	1687	T		!	crossref	[Leviticus 17:1~100%~100%](Leviticus 17)
4b	Numeri	15	17	1687	T		!	crossref	[Leviticus 18:1~100%~100%](Leviticus 18)
4b	Numeri	15	17	1687	T		!	crossref	[Leviticus 19:1~100%~100%](Leviticus 19)
4b	Numeri	15	17	1687	T		!	crossref	[Leviticus 20:1~100%~100%](Leviticus 20)
4b	Numeri	15	17	1687	T		!	crossref	[Leviticus 21:16~100%~100%](Leviticus 21)
4b	Numeri	15	17	1687	T		!	crossref	[Leviticus 22:1~100%~100%, 17~100%~100%, 26~100%~100%](Leviticus 22)
4b	Numeri	15	17	1687	T		!	crossref	[Leviticus 23:1~100%~100%, 9~100%~100%, 23~100%~100%, 26~100%~100%, 33~100%~100%](Leviticus 23)
4b	Numeri	15	17	1687	T		!	crossref	[Leviticus 24:1~100%~100%, 13~100%~100%](Leviticus 24)
4b	Numeri	15	17	1687	T		!	crossref	[Leviticus 27:1~100%~100%](Leviticus 27)
4b	Numeri	15	17	1687	T		!	crossref	[Numeri 1:48~100%~100%](Numeri 1)
4b	Numeri	15	17	1687	T		!	crossref	[Numeri 3:5~100%~100%, 11~100%~100%, 44~100%~100%](Numeri 3)
4b	Numeri	15	17	1687	T		!	crossref	[Numeri 4:21~100%~100%](Numeri 4)
4b	Numeri	15	17	1687	T		!	crossref	[Numeri 5:1~100%~100%, 5~100%~100%, 11~100%~100%](Numeri 5)
4b	Numeri	15	17	1687	T		!	crossref	[Numeri 6:1~100%~100%, 22~100%~100%](Numeri 6)
4b	Numeri	15	17	1687	T		!	crossref	[Numeri 7:4~x%~91%](Numeri 7)
4b	Numeri	15	17	1687	T		!	crossref	[Numeri 8:1~100%~100%, 5~100%~100%, 23~100%~100%](Numeri 8)
4b	Numeri	15	17	1687	T		!	crossref	[Numeri 9:9~100%~100%](Numeri 9)
4b	Numeri	15	17	1687	T		!	crossref	[Numeri 10:1~100%~100%](Numeri 10)
4b	Numeri	15	17	1687	T		!	crossref	[Numeri 13:1~100%~100%](Numeri 13)
4b	Numeri	15	17	1687	T		!	crossref	[Numeri 15:1~100%~100%, 37~x%~91%](Numeri 15)
4b	Numeri	15	17	1687	T		!	crossref	[Numeri 16:23~100%~100%](Numeri 16)
4b	Numeri	15	17	1687	T		!	crossref	[Numeri 17:1~100%~100%, 9~100%~100%, 16~100%~100%](Numeri 17)
4b	Numeri	15	17	1687	T		!	crossref	[Numeri 18:25~100%~100%](Numeri 18)
4b	Numeri	15	17	1687	T		!	crossref	[Numeri 20:7~100%~100%](Numeri 20)
4b	Numeri	15	17	1687	T		!	crossref	[Numeri 25:10~100%~100%, 16~100%~100%](Numeri 25)
4b	Numeri	15	17	1687	T		!	crossref	[Numeri 26:52~100%~100%](Numeri 26)
4b	Numeri	15	17	1687	T		!	crossref	[Numeri 27:6~x%~91%, 15~100%~x%](Numeri 27)
4b	Numeri	15	17	1687	T		!	crossref	[Numeri 28:1~100%~100%](Numeri 28)
4b	Numeri	15	17	1687	T		!	crossref	[Numeri 31:1~100%~100%, 25~x%~91%](Numeri 31)
4b	Numeri	15	17	1687	T		!	crossref	[Numeri 34:1~100%~100%, 16~100%~100%](Numeri 34)
4b	Numeri	15	17	1687	T		!	crossref	[Numeri 35:9~100%~100%](Numeri 35)
4b	Psalmi	80	4	4124	T		!	crossref	[Psalmi 80:8~x%~91%](Psalmi 80)
4b	Chronica_I	10	5	813	T		!	crossref	[Samuel_I 31:5~92%~93%](Samuel_I 31)
4b	Psalmi	80	8	4134	T		!	crossref	[Psalmi 80:4~x%~91%, 20~86%~92%](Psalmi 80)
4b	Numeri	15	37	1755	T		!	crossref	[Exodus 6:10~x%~91%](Exodus 6)
4b	Numeri	15	37	1755	T		!	crossref	[Exodus 13:1~x%~91%](Exodus 13)
4b	Numeri	15	37	1755	T		!	crossref	[Exodus 14:1~x%~91%](Exodus 14)
4b	Numeri	15	37	1755	T		!	crossref	[Exodus 16:11~x%~91%](Exodus 16)
4b	Numeri	15	37	1755	T		!	crossref	[Exodus 25:1~x%~91%](Exodus 25)
4b	Numeri	15	37	1755	T		!	crossref	[Exodus 30:11~x%~91%, 17~x%~91%, 22~x%~91%](Exodus 30)
4b	Numeri	15	37	1755	T		!	crossref	[Exodus 31:1~x%~91%, 12~100%~100%](Exodus 31)
4b	Numeri	15	37	1755	T		!	crossref	[Exodus 40:1~x%~91%](Exodus 40)
4b	Numeri	15	37	1755	T		!	crossref	[Leviticus 4:1~x%~91%](Leviticus 4)
4b	Numeri	15	37	1755	T		!	crossref	[Leviticus 5:14~x%~91%, 20~x%~91%](Leviticus 5)
4b	Numeri	15	37	1755	T		!	crossref	[Leviticus 6:1~x%~91%, 12~x%~91%, 17~x%~91%](Leviticus 6)
4b	Numeri	15	37	1755	T		!	crossref	[Leviticus 7:22~x%~91%, 28~x%~91%](Leviticus 7)
4b	Numeri	15	37	1755	T		!	crossref	[Leviticus 8:1~x%~91%](Leviticus 8)
4b	Numeri	15	37	1755	T		!	crossref	[Leviticus 12:1~x%~91%](Leviticus 12)
4b	Numeri	15	37	1755	T		!	crossref	[Leviticus 14:1~x%~91%](Leviticus 14)
4b	Numeri	15	37	1755	T		!	crossref	[Leviticus 17:1~x%~91%](Leviticus 17)
4b	Numeri	15	37	1755	T		!	crossref	[Leviticus 18:1~x%~91%](Leviticus 18)
4b	Numeri	15	37	1755	T		!	crossref	[Leviticus 19:1~x%~91%](Leviticus 19)
4b	Numeri	15	37	1755	T		!	crossref	[Leviticus 20:1~x%~91%](Leviticus 20)
4b	Numeri	15	37	1755	T		!	crossref	[Leviticus 21:16~x%~91%](Leviticus 21)
4b	Numeri	15	37	1755	T		!	crossref	[Leviticus 22:1~x%~91%, 17~x%~91%, 26~x%~91%](Leviticus 22)
4b	Numeri	15	37	1755	T		!	crossref	[Leviticus 23:1~x%~91%, 9~x%~91%, 23~x%~91%, 26~x%~91%, 33~x%~91%](Leviticus 23)
4b	Numeri	15	37	1755	T		!	crossref	[Leviticus 24:1~x%~91%, 13~x%~91%](Leviticus 24)
4b	Numeri	15	37	1755	T		!	crossref	[Leviticus 27:1~x%~91%](Leviticus 27)
4b	Numeri	15	37	1755	T		!	crossref	[Numeri 1:48~x%~91%](Numeri 1)
4b	Numeri	15	37	1755	T		!	crossref	[Numeri 3:5~x%~91%, 11~x%~91%, 44~x%~91%](Numeri 3)
4b	Numeri	15	37	1755	T		!	crossref	[Numeri 4:21~x%~91%](Numeri 4)
4b	Numeri	15	37	1755	T		!	crossref	[Numeri 5:1~x%~91%, 5~x%~91%, 11~x%~91%](Numeri 5)
4b	Numeri	15	37	1755	T		!	crossref	[Numeri 6:1~x%~91%, 22~x%~91%](Numeri 6)
4b	Numeri	15	37	1755	T		!	crossref	[Numeri 7:4~100%~100%](Numeri 7)
4b	Numeri	15	37	1755	T		!	crossref	[Numeri 8:1~x%~91%, 5~x%~91%, 23~x%~91%](Numeri 8)
4b	Numeri	15	37	1755	T		!	crossref	[Numeri 9:9~x%~91%](Numeri 9)
4b	Numeri	15	37	1755	T		!	crossref	[Numeri 10:1~x%~91%](Numeri 10)
4b	Numeri	15	37	1755	T		!	crossref	[Numeri 13:1~x%~91%](Numeri 13)
4b	Numeri	15	37	1755	T		!	crossref	[Numeri 15:1~x%~91%, 17~x%~91%](Numeri 15)
4b	Numeri	15	37	1755	T		!	crossref	[Numeri 16:23~x%~91%](Numeri 16)
4b	Numeri	15	37	1755	T		!	crossref	[Numeri 17:1~x%~91%, 9~x%~91%, 16~x%~91%](Numeri 17)
4b	Numeri	15	37	1755	T		!	crossref	[Numeri 18:25~x%~91%](Numeri 18)
4b	Numeri	15	37	1755	T		!	crossref	[Numeri 20:7~x%~91%](Numeri 20)
4b	Numeri	15	37	1755	T		!	crossref	[Numeri 25:10~x%~91%, 16~x%~91%](Numeri 25)
4b	Numeri	15	37	1755	T		!	crossref	[Numeri 26:52~x%~91%](Numeri 26)
4b	Numeri	15	37	1755	T		!	crossref	[Numeri 27:6~100%~100%](Numeri 27)
4b	Numeri	15	37	1755	T		!	crossref	[Numeri 28:1~x%~91%](Numeri 28)
4b	Numeri	15	37	1755	T		!	crossref	[Numeri 31:1~x%~91%, 25~100%~100%](Numeri 31)
4b	Numeri	15	37	1755	T		!	crossref	[Numeri 34:1~x%~91%, 16~x%~91%](Numeri 34)
4b	Numeri	15	37	1755	T		!	crossref	[Numeri 35:9~x%~91%](Numeri 35)
4b	Psalmi	80	20	4170	T		!	crossref	[Psalmi 80:8~86%~92%](Psalmi 80)
4b	Chronica_I	10	8	827	T		!	crossref	[Samuel_I 31:8~94%~95%](Samuel_I 31)
4b	Reges_I	7	41	1053	T		!	crossref	[Chronica_II 4:12~100%~97%](Chronica_II 4)
4b	Nehemia	7	15	582	T		!	crossref	[Esra 2:10~x%~92%](Esra 2)
4b	Numeri	16	20	1855	T		!	crossref	[Exodus 7:8~x%~93%](Exodus 7)
4b	Numeri	16	20	1855	T		!	crossref	[Leviticus 11:1~100%~96%](Leviticus 11)
4b	Numeri	16	20	1855	T		!	crossref	[Leviticus 13:1~100%~100%](Leviticus 13)
4b	Numeri	16	20	1855	T		!	crossref	[Leviticus 14:33~100%~100%](Leviticus 14)
4b	Numeri	16	20	1855	T		!	crossref	[Leviticus 15:1~100%~100%](Leviticus 15)
4b	Numeri	16	20	1855	T		!	crossref	[Leviticus 25:1~x%~92%](Leviticus 25)
4b	Numeri	16	20	1855	T		!	crossref	[Numeri 2:1~100%~100%](Numeri 2)
4b	Numeri	16	20	1855	T		!	crossref	[Numeri 4:1~100%~100%, 17~100%~100%](Numeri 4)
4b	Numeri	16	20	1855	T		!	crossref	[Numeri 14:26~100%~100%](Numeri 14)
4b	Numeri	16	20	1855	T		!	crossref	[Numeri 19:1~100%~100%](Numeri 19)
4b	Numeri	16	23	1864	T		!	crossref	[Exodus 6:10~100%~100%](Exodus 6)
4b	Numeri	16	23	1864	T		!	crossref	[Exodus 13:1~100%~100%](Exodus 13)
4b	Numeri	16	23	1864	T		!	crossref	[Exodus 14:1~100%~100%](Exodus 14)
4b	Numeri	16	23	1864	T		!	crossref	[Exodus 16:11~100%~100%](Exodus 16)
4b	Numeri	16	23	1864	T		!	crossref	[Exodus 25:1~100%~100%](Exodus 25)
4b	Numeri	16	23	1864	T		!	crossref	[Exodus 30:11~100%~100%, 17~100%~100%, 22~100%~100%](Exodus 30)
4b	Numeri	16	23	1864	T		!	crossref	[Exodus 31:1~100%~100%, 12~x%~91%](Exodus 31)
4b	Numeri	16	23	1864	T		!	crossref	[Exodus 40:1~100%~100%](Exodus 40)
4b	Numeri	16	23	1864	T		!	crossref	[Leviticus 4:1~100%~100%](Leviticus 4)
4b	Numeri	16	23	1864	T		!	crossref	[Leviticus 5:14~100%~100%, 20~100%~100%](Leviticus 5)
4b	Numeri	16	23	1864	T		!	crossref	[Leviticus 6:1~100%~100%, 12~100%~100%, 17~100%~100%](Leviticus 6)
4b	Numeri	16	23	1864	T		!	crossref	[Leviticus 7:22~100%~100%, 28~100%~100%](Leviticus 7)
4b	Numeri	16	23	1864	T		!	crossref	[Leviticus 8:1~100%~100%](Leviticus 8)
4b	Numeri	16	23	1864	T		!	crossref	[Leviticus 12:1~100%~100%](Leviticus 12)
4b	Numeri	16	23	1864	T		!	crossref	[Leviticus 14:1~100%~100%](Leviticus 14)
4b	Numeri	16	23	1864	T		!	crossref	[Leviticus 17:1~100%~100%](Leviticus 17)
4b	Numeri	16	23	1864	T		!	crossref	[Leviticus 18:1~100%~100%](Leviticus 18)
4b	Numeri	16	23	1864	T		!	crossref	[Leviticus 19:1~100%~100%](Leviticus 19)
4b	Numeri	16	23	1864	T		!	crossref	[Leviticus 20:1~100%~100%](Leviticus 20)
4b	Numeri	16	23	1864	T		!	crossref	[Leviticus 21:16~100%~100%](Leviticus 21)
4b	Numeri	16	23	1864	T		!	crossref	[Leviticus 22:1~100%~100%, 17~100%~100%, 26~100%~100%](Leviticus 22)
4b	Numeri	16	23	1864	T		!	crossref	[Leviticus 23:1~100%~100%, 9~100%~100%, 23~100%~100%, 26~100%~100%, 33~100%~100%](Leviticus 23)
