book1	chapter1	verse1	book2	chapter2	verse2	similarity
Leviticus	5	14	Leviticus	6	1	100
Exodus	28	6	Exodus	36	35	73
Numeri	7	14	Numeri	7	62	100
Numeri	17	1	Ezechiel	14	12	80
Exodus	25	1	Leviticus	24	13	100
Reges_II	8	20	Chronica_II	21	8	100
Jeremia	13	3	Ezechiel	21	23	80
Exodus	16	11	Ezechiel	38	1	80
Reges_I	22	33	Chronica_II	18	32	100
Numeri	5	5	Jeremia	35	12	67
Numeri	17	16	Numeri	31	1	100
Numeri	8	5	Jeremia	13	8	80
Leviticus	6	1	Numeri	7	4	80
Chronica_I	25	29	Chronica_I	25	30	67
Ezechiel	22	23	Ezechiel	24	15	100
Numeri	7	21	Numeri	7	75	100
Ezechiel	24	15	Ezechiel	33	1	100
Leviticus	4	1	Numeri	27	6	80
Leviticus	6	17	Ezechiel	21	1	80
Reges_II	19	30	Jesaia	37	31	100
Numeri	17	1	Numeri	19	1	83
Leviticus	23	23	Numeri	16	20	83
Exodus	6	2	Leviticus	5	20	71
Leviticus	4	1	Numeri	15	17	100
Jeremia	16	1	Ezechiel	12	21	100
Deuteronomium	9	10	Deuteronomium	10	4	67
Leviticus	4	1	Leviticus	21	16	100
Leviticus	12	1	Ezechiel	37	15	80
Samuel_II	7	4	Ezechiel	12	8	67
Leviticus	24	1	Numeri	7	4	80
Leviticus	12	1	Numeri	15	37	80
Numeri	1	48	Jeremia	24	4	80
Leviticus	24	1	Numeri	31	25	80
Psalmi	107	15	Psalmi	107	31	100
Leviticus	23	33	Ezechiel	28	20	80
Leviticus	24	13	Ezechiel	14	12	80
Exodus	6	10	Numeri	8	5	100
Leviticus	14	1	Samuel_I	15	10	67
Ezechiel	14	2	Ezechiel	21	6	100
Jeremia	1	4	Ezechiel	24	15	100
Numeri	2	11	Numeri	2	19	86
Numeri	1	22	Numeri	1	26	75
Reges_II	8	24	Chronica_II	9	31	69
Samuel_I	15	10	Ezechiel	12	17	80
Numeri	8	23	Numeri	34	16	100
Exodus	31	1	Numeri	27	6	80
Numeri	5	1	Ezechiel	28	20	80
Exodus	26	17	Exodus	36	22	85
Daniel	3	31	Daniel	6	26	75
Samuel_II	22	24	Psalmi	18	24	71
Leviticus	22	26	Deuteronomium	2	17	80
Jeremia	32	26	Ezechiel	23	1	80
Leviticus	23	23	Jeremia	24	4	80
Numeri	4	21	Numeri	34	16	100
Numeri	10	1	Ezechiel	24	15	80
Jeremia	29	30	Ezechiel	20	2	80
Exodus	6	10	Jeremia	16	1	80
Ezechiel	21	1	Ezechiel	27	1	100
Numeri	1	1	Numeri	9	1	80
Ezechiel	6	1	Ezechiel	21	1	100
Jeremia	23	6	Jeremia	33	16	71
Leviticus	13	1	Ezechiel	12	21	67
Leviticus	22	1	Ezechiel	14	12	80
Numeri	15	1	Ezechiel	28	11	80
Leviticus	2	2	Leviticus	6	8	65
Exodus	30	11	Ezechiel	7	1	80
Reges_I	14	29	Reges_II	15	36	71
Exodus	31	1	Ezechiel	17	1	80
Ezechiel	12	1	Ezechiel	23	1	100
Exodus	6	10	Jeremia	2	1	80
Leviticus	6	1	Jeremia	35	12	67
Leviticus	24	1	Numeri	35	9	100
Numeri	4	21	Numeri	16	23	100
Numeri	7	35	Numeri	7	53	76
Psalmi	5	1	Psalmi	19	1	83
Leviticus	10	8	Numeri	26	52	67
Leviticus	20	1	Ezechiel	22	23	80
Ezechiel	17	1	Ezechiel	21	6	100
Leviticus	14	1	Ezechiel	28	1	80
Leviticus	23	8	Leviticus	23	35	67
Jeremia	35	12	Ezechiel	22	1	80
Leviticus	6	12	Ezechiel	22	17	80
Numeri	27	15	Ezechiel	36	16	80
Ezechiel	14	12	Sacharia	6	9	100
Chronica_I	5	33	Chronica_I	5	37	67
Leviticus	17	1	Numeri	1	48	100
Numeri	28	1	Ezechiel	30	1	80
Jeremia	18	5	Sacharia	7	4	80
Leviticus	7	28	Deuteronomium	2	17	80
Samuel_II	22	34	Psalmi	18	34	100
Numeri	6	22	Ezechiel	37	15	80
Ezechiel	17	11	Ezechiel	24	20	100
Deuteronomium	2	17	Sacharia	8	1	80
Leviticus	17	1	Jeremia	35	12	67
Numeri	4	3	Numeri	4	47	68
Reges_II	25	6	Jeremia	52	9	77
Samuel_I	15	10	Jeremia	13	8	80
Leviticus	7	22	Leviticus	24	13	100
Reges_II	8	23	Reges_II	13	12	67
Leviticus	10	8	Numeri	18	25	67
Leviticus	23	26	Numeri	25	16	100
Numeri	26	52	Ezechiel	33	23	80
Ezechiel	16	1	Ezechiel	37	15	100
Samuel_II	6	17	Chronica_I	16	1	78
Reges_II	15	3	Reges_II	24	9	80
Ezechiel	48	5	Ezechiel	48	25	67
Jeremia	2	1	Ezechiel	6	1	100
Numeri	17	9	Numeri	17	16	100
Numeri	7	13	Numeri	7	67	100
Leviticus	18	1	Ezechiel	18	1	80
Reges_I	7	45	Chronica_II	4	16	65
Leviticus	20	1	Numeri	6	22	100
Numeri	14	42	Deuteronomium	1	42	82
Leviticus	15	1	Numeri	5	11	83
Numeri	8	1	Ezechiel	12	17	80
Numeri	6	1	Numeri	16	20	83
Numeri	5	5	Ezechiel	34	1	80
Numeri	14	26	Ezechiel	15	1	67
Numeri	26	52	Ezechiel	11	14	80
Leviticus	23	33	Numeri	8	23	100
Reges_II	10	34	Reges_II	15	21	88
Leviticus	13	1	Leviticus	24	13	83
Leviticus	23	9	Jeremia	33	23	67
Ezechiel	12	21	Ezechiel	25	1	100
Exodus	25	1	Numeri	5	5	100
Numeri	3	5	Sacharia	8	1	67
Psalmi	19	1	Psalmi	41	1	100
Exodus	31	12	Leviticus	17	1	80
Numeri	5	11	Ezechiel	11	14	80
Genesis	36	35	Chronica_I	1	46	100
Exodus	16	11	Sacharia	8	1	67
Leviticus	17	1	Numeri	19	1	83
Jeremia	13	3	Ezechiel	17	11	80
Numeri	7	50	Numeri	7	68	100
Numeri	27	15	Ezechiel	28	11	80
Deuteronomium	18	17	Ezechiel	12	1	67
Numeri	2	1	Ezechiel	27	1	67
Samuel_II	7	25	Chronica_I	17	23	80
Numeri	14	26	Ezechiel	14	2	67
Ezechiel	48	26	Ezechiel	48	27	82
Ezechiel	28	20	Sacharia	7	8	80
Leviticus	7	28	Numeri	27	6	80
Leviticus	22	26	Jeremia	32	6	67
Leviticus	6	12	Leviticus	13	1	83
Ezechiel	13	1	Sacharia	4	8	100
Deuteronomium	13	19	Deuteronomium	15	5	80
Numeri	15	17	Ezechiel	28	20	80
Exodus	31	1	Numeri	16	20	83
Jeremia	13	8	Ezechiel	6	1	100
Exodus	31	1	Ezechiel	12	17	80
Leviticus	6	1	Leviticus	20	1	100
Numeri	3	11	Ezechiel	25	1	80
Numeri	15	17	Ezechiel	24	15	80
Numeri	20	7	Ezechiel	23	1	80
Leviticus	10	8	Leviticus	21	16	67
Leviticus	4	1	Leviticus	6	12	100
Numeri	2	1	Ezechiel	15	1	67
Numeri	8	1	Ezechiel	28	20	80
Leviticus	11	1	Ezechiel	18	1	67
Reges_II	13	2	Reges_II	15	28	89
Leviticus	8	1	Ezechiel	16	1	80
Deuteronomium	11	22	Deuteronomium	15	5	65
Numeri	5	5	Ezechiel	11	14	80
Numeri	31	1	Jeremia	33	23	67
Numeri	35	9	Reges_I	17	8	80
Leviticus	23	23	Ezechiel	22	17	80
Leviticus	14	33	Numeri	25	16	83
Numeri	9	9	Numeri	14	26	83
Leviticus	23	1	Numeri	2	1	83
Leviticus	27	1	Numeri	8	5	100
Numeri	7	4	Numeri	13	1	80
Exodus	7	6	Exodus	40	16	80
Exodus	6	10	Ezechiel	38	1	80
Exodus	30	11	Leviticus	23	26	100
Deuteronomium	2	2	Ezechiel	7	1	75
Reges_II	25	8	Jeremia	52	12	67
Josua	20	1	Ezechiel	21	1	80
Leviticus	15	1	Ezechiel	36	16	67
Numeri	3	5	Numeri	4	1	83
Psalmi	107	1	Psalmi	136	1	100
Numeri	17	16	Josua	20	1	67
Reges_II	13	11	Reges_II	15	28	89
Leviticus	5	20	Leviticus	22	26	100
Leviticus	6	17	Leviticus	23	1	100
Leviticus	6	1	Sacharia	7	4	67
Samuel_I	31	5	Chronica_I	10	5	92
Numeri	8	23	Ezechiel	21	1	80
Genesis	11	14	Genesis	11	16	67
Leviticus	23	33	Jeremia	33	19	67
Exodus	6	2	Exodus	31	1	71
Exodus	30	22	Reges_I	17	2	80
Numeri	7	40	Numeri	7	82	100
Reges_I	17	2	Ezechiel	21	13	100
Leviticus	14	33	Leviticus	23	23	83
Leviticus	5	14	Numeri	16	23	100
Ezechiel	11	14	Ezechiel	35	1	100
Numeri	15	17	Numeri	16	23	100
Exodus	25	1	Numeri	26	52	100
Numeri	7	4	Numeri	28	1	80
Numeri	25	16	Jeremia	1	4	80
Leviticus	22	1	Ezechiel	12	17	80
Leviticus	5	14	Sacharia	4	8	80
Leviticus	6	12	Leviticus	12	1	100
Genesis	1	13	Genesis	1	19	67
Reges_I	6	11	Ezechiel	12	21	80
Samuel_II	23	20	Chronica_I	11	22	100
Numeri	6	1	Numeri	26	52	100
Exodus	14	1	Ezechiel	14	2	80
Numeri	4	21	Jeremia	1	4	80
Samuel_I	15	10	Ezechiel	21	23	80
Genesis	46	9	Chronica_I	5	3	75
Leviticus	22	17	Jeremia	1	4	80
Leviticus	24	13	Numeri	25	16	100
Deuteronomium	2	2	Ezechiel	17	11	75
Esra	2	17	Nehemia	7	23	83
Numeri	8	5	Ezechiel	21	23	80
Numeri	1	48	Numeri	14	26	83
Numeri	7	4	Numeri	15	37	100
Numeri	9	9	Deuteronomium	2	17	80
Exodus	16	11	Ezechiel	15	1	80
Esra	2	23	Nehemia	7	27	100
Numeri	8	5	Ezechiel	28	1	80
Deuteronomium	13	19	Deuteronomium	28	15	70
Leviticus	7	28	Sacharia	7	4	67
Leviticus	17	1	Reges_I	17	8	80
Exodus	13	1	Numeri	3	5	100
Reges_I	10	27	Chronica_II	9	27	100
Numeri	9	9	Ezechiel	22	23	80
Exodus	16	11	Numeri	4	21	100
Numeri	25	10	Numeri	31	25	80
Leviticus	7	22	Leviticus	19	1	100
Numeri	5	1	Reges_I	17	2	80
Ezechiel	24	20	Ezechiel	28	11	100
Numeri	9	9	Jesaia	38	4	67
Jeremia	35	12	Ezechiel	6	1	80
Jeremia	32	26	Ezechiel	14	2	80
Leviticus	4	1	Samuel_I	15	10	67
Numeri	15	17	Ezechiel	21	13	80
Numeri	7	31	Numeri	7	37	100
Ezechiel	13	1	Ezechiel	30	1	100
Leviticus	6	17	Leviticus	21	16	100
Leviticus	14	1	Numeri	13	1	100
Numeri	17	16	Numeri	34	16	100
Exodus	14	1	Ezechiel	34	1	80
Leviticus	6	1	Ezechiel	18	1	80
Josua	20	1	Ezechiel	12	1	80
Numeri	17	16	Jeremia	32	6	67
Numeri	3	44	Jeremia	13	3	67
Leviticus	19	1	Numeri	17	9	100
Leviticus	23	26	Numeri	5	11	100
Leviticus	18	1	Ezechiel	14	12	80
Leviticus	24	1	Leviticus	27	1	100
Leviticus	10	8	Numeri	3	44	67
Numeri	3	5	Numeri	8	23	100
Numeri	7	51	Numeri	7	63	100
Ezechiel	27	1	Sacharia	6	9	100
Jeremia	2	1	Jeremia	13	3	80
Reges_I	17	2	Ezechiel	18	1	100
Numeri	7	26	Numeri	7	50	100
Numeri	8	1	Numeri	15	1	100
Numeri	34	16	Ezechiel	12	21	80
Leviticus	17	1	Ezechiel	24	15	80
Leviticus	22	1	Ezechiel	17	1	80
Numeri	2	6	Numeri	2	8	86
Exodus	40	1	Numeri	18	25	100
Reges_II	25	28	Jeremia	52	32	79
Leviticus	5	20	Sacharia	8	18	67
Reges_I	12	21	Chronica_II	11	1	77
Leviticus	7	28	Ezechiel	21	1	80
Numeri	4	17	Numeri	17	16	83
Reges_II	12	20	Reges_II	15	21	76
Exodus	30	22	Leviticus	23	33	100
Numeri	7	14	Numeri	7	32	100
Deuteronomium	2	2	Ezechiel	17	1	75
Leviticus	8	1	Leviticus	12	1	100
Numeri	1	48	Jeremia	32	26	67
Samuel_I	15	10	Ezechiel	24	15	80
Numeri	5	11	Ezechiel	17	1	80
Reges_I	12	18	Chronica_II	10	18	86
Numeri	18	25	Ezechiel	20	2	80
Samuel_II	5	12	Chronica_I	14	2	81
Numeri	28	1	Jeremia	24	4	80
Leviticus	21	16	Leviticus	24	1	100
Reges_II	19	16	Jesaia	37	17	94
Ezechiel	12	21	Sacharia	8	1	80
Exodus	31	1	Leviticus	23	23	100
Leviticus	4	1	Ezechiel	23	1	80
Leviticus	6	12	Ezechiel	18	1	80
Exodus	16	11	Reges_I	17	2	80
Exodus	25	1	Numeri	3	11	100
Numeri	8	5	Numeri	35	9	100
Leviticus	23	9	Numeri	9	9	100
Exodus	14	1	Numeri	20	7	100
Numeri	9	9	Ezechiel	28	1	80
Exodus	29	19	Leviticus	8	18	69
Leviticus	23	33	Jeremia	29	30	67
Numeri	3	5	Reges_I	17	8	80
Numeri	7	45	Numeri	7	75	100
Ezechiel	22	23	Ezechiel	38	1	100
Numeri	7	69	Numeri	7	81	100
Numeri	5	11	Reges_I	17	2	80
Numeri	4	1	Numeri	18	25	83
Ezechiel	28	20	Psalmi	119	57	67
Numeri	1	20	Numeri	1	30	68
Exodus	30	22	Ezechiel	6	1	80
Leviticus	23	23	Reges_I	17	2	80
Exodus	30	11	Ezechiel	36	16	80
Numeri	8	5	Jeremia	32	26	67
Numeri	3	44	Numeri	19	1	83
Jeremia	16	1	Ezechiel	14	12	100
Reges_I	8	9	Chronica_II	5	10	82
Jesaia	38	4	Jeremia	13	3	67
Deuteronomium	15	5	Deuteronomium	28	1	70
Exodus	30	17	Ezechiel	33	23	80
Leviticus	23	1	Numeri	15	1	100
Numeri	10	1	Ezechiel	14	12	80
Deuteronomium	15	5	Deuteronomium	27	10	68
Leviticus	8	1	Numeri	1	48	100
Leviticus	10	8	Leviticus	22	1	67
Leviticus	20	1	Jeremia	24	4	80
Jeremia	16	1	Ezechiel	27	1	100
Numeri	13	1	Ezechiel	11	14	80
Leviticus	10	8	Leviticus	15	1	83
Jeremia	4	27	Ezechiel	35	14	77
Numeri	2	1	Numeri	9	9	83
Leviticus	23	26	Ezechiel	25	1	80
Numeri	17	1	Ezechiel	27	1	80
Numeri	10	1	Ezechiel	17	11	80
Reges_I	8	45	Reges_I	8	49	80
Reges_II	18	20	Jesaia	36	5	100
Deuteronomium	2	2	Ezechiel	35	1	75
Exodus	6	10	Ezechiel	22	17	80
Ezechiel	11	14	Ezechiel	28	20	100
Exodus	13	1	Ezechiel	11	14	80
Ezechiel	11	14	Ezechiel	12	21	100
Leviticus	10	8	Leviticus	13	1	83
Numeri	5	5	Josua	20	1	67
Leviticus	11	1	Numeri	17	16	83
Psalmi	18	21	Psalmi	18	25	70
Numeri	7	17	Numeri	7	65	76
Leviticus	23	26	Numeri	20	7	100
Numeri	18	25	Ezechiel	21	13	80
Exodus	6	2	Leviticus	12	1	71
Numeri	4	21	Sacharia	7	4	67
Exodus	31	12	Numeri	5	11	80
Leviticus	24	1	Ezechiel	38	1	80
Numeri	33	17	Numeri	33	18	71
Leviticus	13	3	Leviticus	13	20	65
Numeri	31	1	Numeri	34	1	100
Josua	20	1	Jeremia	32	6	67
Exodus	31	1	Numeri	1	48	100
Numeri	19	1	Ezechiel	12	17	67
Numeri	29	19	Numeri	29	25	100
Numeri	5	11	Ezechiel	35	1	80
Ezechiel	12	26	Ezechiel	38	1	100
Jeremia	7	16	Jeremia	11	14	74
Leviticus	15	14	Leviticus	15	29	78
Genesis	11	23	Genesis	11	25	69
Leviticus	15	1	Numeri	25	16	83
Leviticus	7	28	Samuel_I	15	10	67
Exodus	14	1	Numeri	15	1	100
Leviticus	13	1	Numeri	31	1	83
Leviticus	6	12	Jeremia	2	1	80
Exodus	14	1	Leviticus	20	1	100
Reges_I	14	29	Reges_II	24	5	76
Leviticus	18	1	Ezechiel	22	23	80
Numeri	8	23	Deuteronomium	2	17	80
Exodus	16	11	Leviticus	14	33	83
Chronica_I	25	21	Chronica_I	25	31	67
Leviticus	23	23	Numeri	10	1	100
Leviticus	14	1	Numeri	31	25	80
Exodus	9	22	Exodus	10	12	68
Numeri	25	16	Ezechiel	23	1	80
Exodus	13	1	Sacharia	6	9	80
Leviticus	6	12	Ezechiel	21	23	80
Numeri	8	1	Jeremia	32	26	67
Numeri	25	16	Jeremia	33	23	67
Leviticus	18	1	Jeremia	35	12	67
Leviticus	4	1	Ezechiel	16	1	80
Numeri	3	11	Numeri	5	5	100
Numeri	1	48	Numeri	35	9	100
Numeri	7	31	Numeri	7	73	100
Numeri	18	25	Ezechiel	22	1	80
Ezechiel	17	11	Sacharia	7	4	80
Ezechiel	16	1	Sacharia	6	9	100
Numeri	7	71	Numeri	7	83	76
Reges_I	16	27	Reges_II	13	12	67
Exodus	12	49	Numeri	15	29	69
Jeremia	29	30	Ezechiel	16	1	80
Exodus	13	1	Numeri	20	7	100
Leviticus	20	1	Numeri	8	1	100
Leviticus	22	1	Numeri	15	1	100
Numeri	4	21	Numeri	27	6	80
Reges_I	8	11	Chronica_II	5	14	94
Leviticus	5	20	Leviticus	21	16	100
Reges_I	6	11	Jeremia	32	26	67
Exodus	6	10	Jeremia	13	3	67
Leviticus	23	9	Ezechiel	21	1	80
Exodus	13	1	Leviticus	23	26	100
Leviticus	7	22	Samuel_I	15	10	67
Numeri	13	1	Ezechiel	21	6	80
Numeri	5	5	Ezechiel	38	1	80
Numeri	28	1	Ezechiel	13	1	80
Exodus	31	12	Leviticus	24	1	80
Numeri	4	21	Ezechiel	33	1	80
Leviticus	14	33	Ezechiel	28	11	67
Numeri	19	1	Ezechiel	7	1	67
Leviticus	4	1	Ezechiel	28	1	80
Psalmi	12	1	Psalmi	13	1	71
Leviticus	15	1	Numeri	3	44	83
Psalmi	106	47	Chronica_I	16	35	81
Numeri	3	5	Numeri	7	4	80
Numeri	10	1	Numeri	26	52	100
Numeri	10	1	Ezechiel	22	23	80
Ezechiel	37	15	Sacharia	8	18	80
Leviticus	20	1	Numeri	31	25	80
Exodus	25	1	Numeri	4	1	83
Numeri	20	7	Numeri	27	15	100
Leviticus	24	1	Ezechiel	20	2	80
Numeri	7	38	Numeri	7	44	100
Ezechiel	21	13	Ezechiel	30	1	100
Exodus	30	17	Leviticus	12	1	100
Leviticus	11	1	Ezechiel	22	23	67
Ezechiel	6	1	Ezechiel	22	1	100
Ezechiel	23	1	Sacharia	4	8	100
Leviticus	24	13	Josua	20	1	67
Leviticus	18	1	Ezechiel	12	26	80
Leviticus	7	22	Ezechiel	23	1	80
Exodus	6	10	Numeri	1	48	100
Ezechiel	12	1	Sacharia	8	1	80
Leviticus	8	1	Numeri	9	9	100
Exodus	20	9	Deuteronomium	5	13	100
Numeri	28	1	Ezechiel	24	15	80
Ezechiel	23	1	Ezechiel	36	16	100
Leviticus	19	1	Numeri	15	1	100
Psalmi	12	1	Psalmi	40	1	71
Numeri	15	1	Ezechiel	36	16	80
Numeri	26	52	Numeri	27	15	100
Jeremia	7	32	Jeremia	19	6	71
Exodus	30	22	Numeri	16	20	83
Numeri	3	5	Ezechiel	7	1	80
Exodus	14	1	Leviticus	15	1	83
Genesis	41	2	Genesis	41	18	87
Leviticus	24	1	Reges_I	17	8	80
Leviticus	20	1	Numeri	5	1	100
Samuel_I	15	10	Ezechiel	38	1	80
Leviticus	18	1	Leviticus	23	23	100
Numeri	25	10	Jeremia	1	4	80
Psalmi	9	1	Psalmi	64	1	71
Leviticus	5	20	Leviticus	23	26	100
Exodus	25	1	Numeri	19	1	83
Reges_I	15	26	Reges_I	16	19	81
Leviticus	5	20	Numeri	5	5	100
Numeri	13	1	Jeremia	35	12	67
Jeremia	32	26	Sacharia	8	18	67
Leviticus	15	1	Numeri	27	15	83
Numeri	35	9	Ezechiel	27	1	80
Numeri	29	11	Numeri	29	19	92
Exodus	6	2	Leviticus	14	1	71
Numeri	6	22	Ezechiel	15	1	80
Numeri	25	16	Numeri	35	9	100
Reges_II	19	11	Jesaia	37	11	92
Numeri	6	22	Sacharia	7	8	67
Exodus	31	1	Leviticus	23	1	100
Deuteronomium	2	2	Ezechiel	27	1	75
Psalmi	9	1	Psalmi	20	1	71
Jeremia	29	30	Sacharia	7	8	67
Numeri	17	1	Sacharia	7	8	67
Numeri	34	1	Ezechiel	25	1	80
Numeri	7	38	Numeri	7	56	100
Numeri	4	1	Numeri	20	7	83
Numeri	29	19	Numeri	29	38	92
Leviticus	23	23	Numeri	17	16	100
Numeri	15	1	Samuel_I	15	10	67
Numeri	5	11	Jeremia	24	4	80
Jeremia	33	23	Jeremia	43	8	71
Josua	19	31	Josua	19	48	83
Deuteronomium	18	17	Reges_I	17	8	67
Exodus	7	6	Exodus	12	28	75
Exodus	13	1	Ezechiel	35	1	80
Leviticus	18	1	Ezechiel	7	1	80
Numeri	17	1	Jeremia	33	23	67
Jesaia	8	5	Ezechiel	12	21	67
Leviticus	23	23	Ezechiel	21	1	80
Numeri	17	16	Samuel_I	15	10	67
Esra	2	30	Nehemia	7	20	67
Leviticus	5	14	Ezechiel	16	1	80
Exodus	29	16	Leviticus	8	19	73
Leviticus	6	1	Leviticus	6	17	100
Exodus	32	1	Exodus	32	23	68
Leviticus	6	17	Leviticus	11	1	83
Numeri	4	17	Numeri	27	6	67
Exodus	35	1	Exodus	35	4	71
Exodus	31	1	Numeri	5	1	100
Ezechiel	15	1	Ezechiel	17	1	100
Deuteronomium	13	19	Deuteronomium	28	1	70
Reges_II	14	3	Chronica_II	29	2	75
Leviticus	7	28	Jeremia	32	26	67
Leviticus	7	28	Leviticus	20	1	100
Leviticus	18	1	Numeri	16	20	83
Numeri	1	26	Numeri	1	38	88
Ezechiel	22	17	Ezechiel	36	16	100
Psalmi	20	1	Psalmi	21	1	100
Numeri	14	26	Jeremia	16	1	67
Ezechiel	25	1	Ezechiel	36	16	100
Exodus	25	1	Exodus	31	12	80
Leviticus	23	9	Ezechiel	14	2	80
Leviticus	23	33	Sacharia	8	1	67
Exodus	31	10	Exodus	35	19	82
Reges_I	12	6	Chronica_II	10	6	100
Josua	20	1	Jeremia	35	12	67
Numeri	4	17	Ezechiel	15	1	67
Exodus	6	10	Numeri	6	1	100
Deuteronomium	13	12	Deuteronomium	19	20	75
Exodus	31	4	Exodus	35	32	100
Leviticus	14	33	Ezechiel	18	1	67
Reges_I	10	27	Chronica_II	1	15	94
Leviticus	22	26	Numeri	4	1	83
Numeri	1	48	Ezechiel	12	1	80
Numeri	8	23	Jeremia	32	26	67
Exodus	6	10	Reges_I	17	8	80
Leviticus	14	1	Numeri	28	1	100
Numeri	5	1	Numeri	27	6	80
Jeremia	13	8	Ezechiel	13	1	100
Numeri	13	1	Sacharia	6	9	80
Reges_I	22	43	Chronica_II	34	2	73
Exodus	13	1	Numeri	25	10	100
Jeremia	16	1	Ezechiel	12	17	100
Numeri	1	32	Numeri	1	34	83
Numeri	30	8	Numeri	30	12	67
Numeri	3	41	Numeri	3	45	100
Numeri	7	58	Numeri	7	70	100
Numeri	2	33	Numeri	3	42	67
Jeremia	35	12	Sacharia	4	8	80
Numeri	33	12	Numeri	33	16	75
Numeri	8	23	Jeremia	24	4	80
Leviticus	11	1	Reges_I	17	2	67
Numeri	9	9	Ezechiel	12	17	80
Numeri	7	14	Numeri	7	80	100
Numeri	8	23	Ezechiel	25	1	80
Leviticus	12	1	Ezechiel	30	1	80
Jeremia	24	4	Ezechiel	14	12	100
Numeri	17	9	Ezechiel	35	1	80
Exodus	30	11	Leviticus	5	14	100
Numeri	28	20	Numeri	29	3	92
Leviticus	17	1	Ezechiel	14	12	80
Psalmi	96	5	Chronica_I	16	26	100
Deuteronomium	2	17	Ezechiel	7	1	100
Leviticus	14	33	Ezechiel	24	15	67
Numeri	5	11	Ezechiel	14	2	80
Reges_I	6	11	Reges_I	17	8	80
Exodus	40	1	Ezechiel	28	11	80
Ezechiel	15	1	Sacharia	6	9	100
Exodus	7	8	Numeri	25	10	67
Leviticus	5	20	Numeri	16	23	100
Exodus	14	1	Numeri	17	9	100
Numeri	3	11	Numeri	8	1	100
Leviticus	22	1	Ezechiel	12	21	80
Leviticus	6	12	Leviticus	14	1	100
Ezechiel	22	23	Ezechiel	37	15	100
Psalmi	105	12	Chronica_I	16	19	100
Reges_I	16	19	Reges_II	13	11	67
Psalmi	41	1	Psalmi	68	1	83
Samuel_II	22	10	Psalmi	18	10	100
Jeremia	33	23	Ezechiel	37	15	80
Jeremia	33	23	Ezechiel	13	1	80
Leviticus	18	1	Ezechiel	24	20	80
Leviticus	6	12	Leviticus	23	33	100
Reges_II	14	5	Chronica_II	25	3	79
Leviticus	6	17	Jeremia	2	1	80
Numeri	3	11	Ezechiel	14	12	80
Exodus	30	11	Sacharia	7	8	67
Leviticus	15	1	Ezechiel	34	1	67
Leviticus	11	19	Deuteronomium	14	18	88
Numeri	18	25	Ezechiel	22	17	80
Ezechiel	12	17	Ezechiel	21	1	100
Leviticus	23	26	Jeremia	32	26	67
Exodus	6	10	Leviticus	11	1	83
Jeremia	32	26	Ezechiel	33	23	80
Leviticus	5	14	Numeri	3	44	100
Numeri	4	21	Ezechiel	22	1	80
Exodus	6	2	Numeri	3	44	71
Exodus	25	1	Ezechiel	22	23	80
Ezechiel	14	2	Ezechiel	28	11	100
Leviticus	14	33	Numeri	15	37	67
Ezechiel	22	23	Ezechiel	28	1	100
Ezechiel	27	1	Ezechiel	38	1	100
Reges_II	8	18	Chronica_II	21	6	100
Leviticus	6	17	Leviticus	19	1	100
Exodus	6	10	Exodus	13	1	100
Ezechiel	15	1	Sacharia	7	4	80
Ezechiel	6	1	Sacharia	8	18	80
Numeri	1	48	Jeremia	32	6	67
Leviticus	13	1	Numeri	25	16	83
Leviticus	23	23	Numeri	26	52	100
Esra	2	21	Esra	2	32	67
Numeri	18	25	Sacharia	6	9	80
Leviticus	23	23	Ezechiel	22	23	80
Leviticus	21	16	Sacharia	7	8	67
Leviticus	10	8	Numeri	9	9	67
Deuteronomium	27	21	Deuteronomium	27	23	78
Numeri	17	16	Ezechiel	24	15	80
Exodus	13	1	Numeri	17	16	100
Numeri	25	16	Sacharia	4	8	80
Leviticus	23	1	Numeri	3	11	100
Jeremia	1	4	Ezechiel	24	20	100
Exodus	30	11	Exodus	30	22	100
Reges_I	22	46	Reges_II	21	25	76
Leviticus	7	22	Numeri	2	1	83
Leviticus	14	33	Numeri	2	1	100
Exodus	16	11	Leviticus	22	26	100
Leviticus	13	1	Jeremia	2	1	67
Exodus	16	11	Numeri	15	1	100
Numeri	25	10	Ezechiel	13	1	80
Exodus	31	1	Numeri	3	44	100
Leviticus	14	1	Leviticus	22	17	100
Leviticus	12	1	Numeri	17	1	100
Leviticus	5	14	Ezechiel	15	1	80
Leviticus	23	33	Numeri	20	7	100
Numeri	15	17	Ezechiel	33	23	80
Reges_II	14	14	Chronica_II	25	24	74
Exodus	23	19	Exodus	34	26	100
Numeri	19	1	Ezechiel	22	17	67
Numeri	16	23	Sacharia	8	1	67
Leviticus	27	1	Sacharia	4	8	80
Leviticus	22	26	Jeremia	32	26	67
Samuel_I	15	10	Reges_I	17	8	80
Reges_II	23	28	Reges_II	24	5	88
Reges_II	15	9	Reges_II	15	28	94
Reges_II	12	20	Reges_II	23	28	88
Exodus	30	17	Ezechiel	25	1	80
Numeri	8	5	Jeremia	18	5	80
Numeri	1	48	Numeri	34	16	100
Leviticus	23	1	Numeri	34	16	100
Exodus	30	22	Leviticus	4	1	100
Numeri	5	1	Ezechiel	38	1	80
Psalmi	5	1	Psalmi	20	1	83
Josua	13	28	Josua	19	39	73
Leviticus	18	1	Jeremia	33	23	67
Numeri	7	26	Numeri	7	80	100
